idStudent,nameStudent
idStudent 1141,Student 1141
idStudent 1142,Student 1142
idStudent 1143,Student 1143
idStudent 1144,Student 1144
idStudent 1145,Student 1145
idStudent 1146,Student 1146
idStudent 1147,Student 1147
idStudent 1148,Student 1148
idStudent 1149,Student 1149
idStudent 1150,Student 1150
idStudent 1151,Student 1151
idStudent 1152,Student 1152
idStudent 1153,Student 1153
idStudent 1154,Student 1154
idStudent 1155,Student 1155
idStudent 1156,Student 1156
idStudent 1157,Student 1157
idStudent 1158,Student 1158
idStudent 1159,Student 1159
idStudent 1160,Student 1160
idStudent 1161,Student 1161
idStudent 1162,Student 1162
idStudent 1163,Student 1163
idStudent 1164,Student 1164
idStudent 1165,Student 1165
idStudent 1166,Student 1166
idStudent 1167,Student 1167
idStudent 1168,Student 1168
idStudent 1169,Student 1169
idStudent 1170,Student 1170
idStudent 1171,Student 1171
idStudent 1172,Student 1172
idStudent 1173,Student 1173
idStudent 1174,Student 1174
idStudent 1175,Student 1175
idStudent 1176,Student 1176
idStudent 1177,Student 1177
idStudent 1178,Student 1178
idStudent 1179,Student 1179
idStudent 1180,Student 1180
idStudent 1181,Student 1181
idStudent 1182,Student 1182
idStudent 1183,Student 1183
idStudent 1184,Student 1184
idStudent 1185,Student 1185
idStudent 1186,Student 1186
idStudent 1187,Student 1187
idStudent 1188,Student 1188
idStudent 1189,Student 1189
idStudent 1190,Student 1190
idStudent 1191,Student 1191
idStudent 1192,Student 1192
idStudent 1193,Student 1193
idStudent 1194,Student 1194
idStudent 1195,Student 1195
idStudent 1196,Student 1196
idStudent 1197,Student 1197
idStudent 1198,Student 1198
idStudent 1199,Student 1199
idStudent 1200,Student 1200
idStudent 1201,Student 1201
idStudent 1202,Student 1202
idStudent 1203,Student 1203
idStudent 1204,Student 1204
idStudent 1205,Student 1205
idStudent 1206,Student 1206
idStudent 1207,Student 1207
idStudent 1208,Student 1208
idStudent 1209,Student 1209
idStudent 1210,Student 1210
idStudent 1211,Student 1211
idStudent 1212,Student 1212
idStudent 1213,Student 1213
idStudent 1214,Student 1214
idStudent 1215,Student 1215
idStudent 1216,Student 1216
idStudent 1217,Student 1217
idStudent 1218,Student 1218
idStudent 1219,Student 1219
idStudent 1220,Student 1220
idStudent 1221,Student 1221
idStudent 1222,Student 1222
idStudent 1223,Student 1223
idStudent 1224,Student 1224
idStudent 1225,Student 1225
idStudent 1226,Student 1226
idStudent 1227,Student 1227
idStudent 1228,Student 1228
idStudent 1229,Student 1229
idStudent 1230,Student 1230
idStudent 1231,Student 1231
idStudent 1232,Student 1232
idStudent 1233,Student 1233
idStudent 1234,Student 1234
idStudent 1235,Student 1235
idStudent 1236,Student 1236
idStudent 1237,Student 1237
idStudent 1238,Student 1238
idStudent 1239,Student 1239
idStudent 1240,Student 1240
idStudent 1241,Student 1241
idStudent 1242,Student 1242
idStudent 1243,Student 1243
idStudent 1244,Student 1244
idStudent 1245,Student 1245
idStudent 1246,Student 1246
idStudent 1247,Student 1247
idStudent 1248,Student 1248
idStudent 1249,Student 1249
idStudent 1250,Student 1250
idStudent 1251,Student 1251
idStudent 1252,Student 1252
idStudent 1253,Student 1253
idStudent 1254,Student 1254
idStudent 1255,Student 1255
idStudent 1256,Student 1256
idStudent 1257,Student 1257
idStudent 1258,Student 1258
idStudent 1259,Student 1259
idStudent 1260,Student 1260
idStudent 1261,Student 1261
idStudent 1262,Student 1262
idStudent 1263,Student 1263
idStudent 1264,Student 1264
idStudent 1265,Student 1265
idStudent 1266,Student 1266
idStudent 1267,Student 1267
idStudent 1268,Student 1268
idStudent 1269,Student 1269
idStudent 1270,Student 1270
idStudent 1271,Student 1271
idStudent 1272,Student 1272
idStudent 1273,Student 1273
idStudent 1274,Student 1274
idStudent 1275,Student 1275
idStudent 1276,Student 1276
idStudent 1277,Student 1277
idStudent 1278,Student 1278
idStudent 1279,Student 1279
idStudent 1280,Student 1280
idStudent 1281,Student 1281
idStudent 1282,Student 1282
idStudent 1283,Student 1283
idStudent 1284,Student 1284
idStudent 1285,Student 1285
idStudent 1286,Student 1286
idStudent 1287,Student 1287
idStudent 1288,Student 1288
idStudent 1289,Student 1289
idStudent 1290,Student 1290
idStudent 1291,Student 1291
idStudent 1292,Student 1292
idStudent 1293,Student 1293
idStudent 1294,Student 1294
idStudent 1295,Student 1295
idStudent 1296,Student 1296
idStudent 1297,Student 1297
idStudent 1298,Student 1298
idStudent 1299,Student 1299
idStudent 1300,Student 1300
idStudent 1301,Student 1301
idStudent 1302,Student 1302
idStudent 1303,Student 1303
idStudent 1304,Student 1304
idStudent 1305,Student 1305
idStudent 1306,Student 1306
idStudent 1307,Student 1307
idStudent 1308,Student 1308
idStudent 1309,Student 1309
idStudent 1310,Student 1310
idStudent 1311,Student 1311
idStudent 1312,Student 1312
idStudent 1313,Student 1313
idStudent 1314,Student 1314
idStudent 1315,Student 1315
idStudent 1316,Student 1316
idStudent 1317,Student 1317
idStudent 1318,Student 1318
idStudent 1319,Student 1319
idStudent 1320,Student 1320
idStudent 1321,Student 1321
idStudent 1322,Student 1322
idStudent 1323,Student 1323
idStudent 1324,Student 1324
idStudent 1325,Student 1325
idStudent 1326,Student 1326
idStudent 1327,Student 1327
idStudent 1328,Student 1328
idStudent 1329,Student 1329
idStudent 1330,Student 1330
idStudent 1331,Student 1331
idStudent 1332,Student 1332
idStudent 1333,Student 1333
idStudent 1334,Student 1334
idStudent 1335,Student 1335
idStudent 1336,Student 1336
idStudent 1337,Student 1337
idStudent 1338,Student 1338
idStudent 1339,Student 1339
idStudent 1340,Student 1340
idStudent 1341,Student 1341
idStudent 1342,Student 1342
idStudent 1343,Student 1343
idStudent 1344,Student 1344
idStudent 1345,Student 1345
idStudent 1346,Student 1346
idStudent 1347,Student 1347
idStudent 1348,Student 1348
idStudent 1349,Student 1349
idStudent 1350,Student 1350
idStudent 1351,Student 1351
idStudent 1352,Student 1352
idStudent 1353,Student 1353
idStudent 1354,Student 1354
idStudent 1355,Student 1355
idStudent 1356,Student 1356
idStudent 1357,Student 1357
idStudent 1358,Student 1358
idStudent 1359,Student 1359
idStudent 1360,Student 1360
idStudent 1361,Student 1361
idStudent 1362,Student 1362
idStudent 1363,Student 1363
idStudent 1364,Student 1364
idStudent 1365,Student 1365
idStudent 1366,Student 1366
idStudent 1367,Student 1367
idStudent 1368,Student 1368
idStudent 1369,Student 1369
idStudent 1370,Student 1370
idStudent 1371,Student 1371
idStudent 1372,Student 1372
idStudent 1373,Student 1373
idStudent 1374,Student 1374
idStudent 1375,Student 1375
idStudent 1376,Student 1376
idStudent 1377,Student 1377
idStudent 1378,Student 1378
idStudent 1379,Student 1379
idStudent 1380,Student 1380
idStudent 1381,Student 1381
idStudent 1382,Student 1382
idStudent 1383,Student 1383
idStudent 1384,Student 1384
idStudent 1385,Student 1385
idStudent 1386,Student 1386
idStudent 1387,Student 1387
idStudent 1388,Student 1388
idStudent 1389,Student 1389
idStudent 1390,Student 1390
idStudent 1391,Student 1391
idStudent 1392,Student 1392
idStudent 1393,Student 1393
idStudent 1394,Student 1394
idStudent 1395,Student 1395
idStudent 1396,Student 1396
idStudent 1397,Student 1397
idStudent 1398,Student 1398
idStudent 1399,Student 1399
idStudent 1400,Student 1400
idStudent 1401,Student 1401
idStudent 1402,Student 1402
idStudent 1403,Student 1403
idStudent 1404,Student 1404
idStudent 1405,Student 1405
idStudent 1406,Student 1406
idStudent 1407,Student 1407
idStudent 1408,Student 1408
idStudent 1409,Student 1409
idStudent 1410,Student 1410
idStudent 1411,Student 1411
idStudent 1412,Student 1412
idStudent 1413,Student 1413
idStudent 1414,Student 1414
idStudent 1415,Student 1415
idStudent 1416,Student 1416
idStudent 1417,Student 1417
idStudent 1418,Student 1418
idStudent 1419,Student 1419
idStudent 1420,Student 1420
idStudent 1421,Student 1421
idStudent 1422,Student 1422
idStudent 1423,Student 1423
idStudent 1424,Student 1424
idStudent 1425,Student 1425
idStudent 1426,Student 1426
idStudent 1427,Student 1427
idStudent 1428,Student 1428
idStudent 1429,Student 1429
idStudent 1430,Student 1430
idStudent 1431,Student 1431
idStudent 1432,Student 1432
idStudent 1433,Student 1433
idStudent 1434,Student 1434
idStudent 1435,Student 1435
idStudent 1436,Student 1436
idStudent 1437,Student 1437
idStudent 1438,Student 1438
idStudent 1439,Student 1439
idStudent 1440,Student 1440
idStudent 1441,Student 1441
idStudent 1442,Student 1442
idStudent 1443,Student 1443
idStudent 1444,Student 1444
idStudent 1445,Student 1445
idStudent 1446,Student 1446
idStudent 1447,Student 1447
idStudent 1448,Student 1448
idStudent 1449,Student 1449
idStudent 1450,Student 1450
idStudent 1451,Student 1451
idStudent 1452,Student 1452
idStudent 1453,Student 1453
idStudent 1454,Student 1454
idStudent 1455,Student 1455
idStudent 1456,Student 1456
idStudent 1457,Student 1457
idStudent 1458,Student 1458
idStudent 1459,Student 1459
idStudent 1460,Student 1460
idStudent 1461,Student 1461
idStudent 1462,Student 1462
idStudent 1463,Student 1463
idStudent 1464,Student 1464
idStudent 1465,Student 1465
idStudent 1466,Student 1466
idStudent 1467,Student 1467
idStudent 1468,Student 1468
idStudent 1469,Student 1469
idStudent 1470,Student 1470
idStudent 1471,Student 1471
idStudent 1472,Student 1472
idStudent 1473,Student 1473
idStudent 1474,Student 1474
idStudent 1475,Student 1475
idStudent 1476,Student 1476
idStudent 1477,Student 1477
idStudent 1478,Student 1478
idStudent 1479,Student 1479
idStudent 1480,Student 1480
idStudent 1481,Student 1481
idStudent 1482,Student 1482
idStudent 1483,Student 1483
idStudent 1484,Student 1484
idStudent 1485,Student 1485
idStudent 1486,Student 1486
idStudent 1487,Student 1487
idStudent 1488,Student 1488
idStudent 1489,Student 1489
idStudent 1490,Student 1490
idStudent 1491,Student 1491
idStudent 1492,Student 1492
idStudent 1493,Student 1493
idStudent 1494,Student 1494
idStudent 1495,Student 1495
idStudent 1496,Student 1496
idStudent 1497,Student 1497
idStudent 1498,Student 1498
idStudent 1499,Student 1499
idStudent 1500,Student 1500
idStudent 1501,Student 1501
idStudent 1502,Student 1502
idStudent 1503,Student 1503
idStudent 1504,Student 1504
idStudent 1505,Student 1505
idStudent 1506,Student 1506
idStudent 1507,Student 1507
idStudent 1508,Student 1508
idStudent 1509,Student 1509
idStudent 1510,Student 1510
idStudent 1511,Student 1511
idStudent 1512,Student 1512
idStudent 1513,Student 1513
idStudent 1514,Student 1514
idStudent 1515,Student 1515
idStudent 1516,Student 1516
idStudent 1517,Student 1517
idStudent 1518,Student 1518
idStudent 1519,Student 1519
idStudent 1520,Student 1520
idStudent 1521,Student 1521
idStudent 1522,Student 1522
idStudent 1523,Student 1523
idStudent 1524,Student 1524
idStudent 1525,Student 1525
idStudent 1526,Student 1526
idStudent 1527,Student 1527
idStudent 1528,Student 1528
idStudent 1529,Student 1529
idStudent 1530,Student 1530
idStudent 1531,Student 1531
idStudent 1532,Student 1532
idStudent 1533,Student 1533
idStudent 1534,Student 1534
idStudent 1535,Student 1535
idStudent 1536,Student 1536
idStudent 1537,Student 1537
idStudent 1538,Student 1538
idStudent 1539,Student 1539
idStudent 1540,Student 1540
idStudent 1541,Student 1541
idStudent 1542,Student 1542
idStudent 1543,Student 1543
idStudent 1544,Student 1544
idStudent 1545,Student 1545
idStudent 1546,Student 1546
idStudent 1547,Student 1547
idStudent 1548,Student 1548
idStudent 1549,Student 1549
idStudent 1550,Student 1550
idStudent 1551,Student 1551
idStudent 1552,Student 1552
idStudent 1553,Student 1553
idStudent 1554,Student 1554
idStudent 1555,Student 1555
idStudent 1556,Student 1556
idStudent 1557,Student 1557
idStudent 1558,Student 1558
idStudent 1559,Student 1559
idStudent 1560,Student 1560
idStudent 1561,Student 1561
idStudent 1562,Student 1562
idStudent 1563,Student 1563
idStudent 1564,Student 1564
idStudent 1565,Student 1565
idStudent 1566,Student 1566
idStudent 1567,Student 1567
idStudent 1568,Student 1568
idStudent 1569,Student 1569
idStudent 1570,Student 1570
idStudent 1571,Student 1571
idStudent 1572,Student 1572
idStudent 1573,Student 1573
idStudent 1574,Student 1574
idStudent 1575,Student 1575
idStudent 1576,Student 1576
idStudent 1577,Student 1577
idStudent 1578,Student 1578
idStudent 1579,Student 1579
idStudent 1580,Student 1580
idStudent 1581,Student 1581
idStudent 1582,Student 1582
idStudent 1583,Student 1583
idStudent 1584,Student 1584
idStudent 1585,Student 1585
idStudent 1586,Student 1586
idStudent 1587,Student 1587
idStudent 1588,Student 1588
idStudent 1589,Student 1589
idStudent 1590,Student 1590
idStudent 1591,Student 1591
idStudent 1592,Student 1592
idStudent 1593,Student 1593
idStudent 1594,Student 1594
idStudent 1595,Student 1595
idStudent 1596,Student 1596
idStudent 1597,Student 1597
idStudent 1598,Student 1598
idStudent 1599,Student 1599
idStudent 1600,Student 1600
idStudent 1601,Student 1601
idStudent 1602,Student 1602
idStudent 1603,Student 1603
idStudent 1604,Student 1604
idStudent 1605,Student 1605
idStudent 1606,Student 1606
idStudent 1607,Student 1607
idStudent 1608,Student 1608
idStudent 1609,Student 1609
idStudent 1610,Student 1610
idStudent 1611,Student 1611
idStudent 1612,Student 1612
idStudent 1613,Student 1613
idStudent 1614,Student 1614
idStudent 1615,Student 1615
idStudent 1616,Student 1616
idStudent 1617,Student 1617
idStudent 1618,Student 1618
idStudent 1619,Student 1619
idStudent 1620,Student 1620
idStudent 1621,Student 1621
idStudent 1622,Student 1622
idStudent 1623,Student 1623
idStudent 1624,Student 1624
idStudent 1625,Student 1625
idStudent 1626,Student 1626
idStudent 1627,Student 1627
idStudent 1628,Student 1628
idStudent 1629,Student 1629
idStudent 1630,Student 1630
idStudent 1631,Student 1631
idStudent 1632,Student 1632
idStudent 1633,Student 1633
idStudent 1634,Student 1634
idStudent 1635,Student 1635
idStudent 1636,Student 1636
idStudent 1637,Student 1637
idStudent 1638,Student 1638
idStudent 1639,Student 1639
idStudent 1640,Student 1640
idStudent 1641,Student 1641
idStudent 1642,Student 1642
idStudent 1643,Student 1643
idStudent 1644,Student 1644
idStudent 1645,Student 1645
idStudent 1646,Student 1646
idStudent 1647,Student 1647
idStudent 1648,Student 1648
idStudent 1649,Student 1649
idStudent 1650,Student 1650
idStudent 1651,Student 1651
idStudent 1652,Student 1652
idStudent 1653,Student 1653
idStudent 1654,Student 1654
idStudent 1655,Student 1655
idStudent 1656,Student 1656
idStudent 1657,Student 1657
idStudent 1658,Student 1658
idStudent 1659,Student 1659
idStudent 1660,Student 1660
idStudent 1661,Student 1661
idStudent 1662,Student 1662
idStudent 1663,Student 1663
idStudent 1664,Student 1664
idStudent 1665,Student 1665
idStudent 1666,Student 1666
idStudent 1667,Student 1667
idStudent 1668,Student 1668
idStudent 1669,Student 1669
idStudent 1670,Student 1670
idStudent 1671,Student 1671
idStudent 1672,Student 1672
idStudent 1673,Student 1673
idStudent 1674,Student 1674
idStudent 1675,Student 1675
idStudent 1676,Student 1676
idStudent 1677,Student 1677
idStudent 1678,Student 1678
idStudent 1679,Student 1679
idStudent 1680,Student 1680
idStudent 1681,Student 1681
idStudent 1682,Student 1682
idStudent 1683,Student 1683
idStudent 1684,Student 1684
idStudent 1685,Student 1685
